real main.ConvCostFEEDNE_in[10](t) = [
2004,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2005,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2006,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2007,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2008,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2009,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2010,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2011,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2012,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2013,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2014,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2015,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2016,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2017,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2018,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2019,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2020,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2021,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2022,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2023,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2024,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2025,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2026,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2027,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2028,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2029,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2030,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2031,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2032,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2033,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2034,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2035,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2036,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2037,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2038,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2039,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2040,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2041,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2042,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2043,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2044,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2045,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2046,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2047,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2048,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2049,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2050,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2051,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2052,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2053,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2054,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2055,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2056,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2057,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2058,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2059,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2060,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2061,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2062,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2063,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2064,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2065,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2066,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2067,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2068,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2069,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2070,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2071,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2072,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2073,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2074,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2075,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2076,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2077,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2078,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2079,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2080,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2081,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2082,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2083,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2084,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2085,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2086,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2087,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2088,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2089,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2090,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2091,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2092,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2093,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2094,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2095,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2096,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2097,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2098,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2099,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21,           
2100,         1.244444,     2.488889,     1.933333,     1.933333,     1.933333,     2.511111,     1.425532,     1.244444,     17.8,         21
];
